latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,Exceeding allowed transaction limit.
16.8498,102.9279,345.2,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,91.0,6.03,303.8,42.9,D,0.0,
16.4587,102.7666,322.0,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,65.0,6.03,306.7,7.5,D,0.0,
16.6359,100.1217,339.3,1.2,1.1,2020-01-14,635.0,Aqua,MODIS,89.0,6.03,301.5,42.2,D,0.0,
17.0758,102.9665,325.8,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,73.0,6.03,307.8,10.4,D,0.0,
17.1443,100.0203,317.4,1.2,1.1,2020-01-14,635.0,Aqua,MODIS,65.0,6.03,301.6,7.1,D,0.0,
17.622,103.6476,324.2,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,73.0,6.03,306.1,11.2,D,0.0,
17.6233,103.6573,322.1,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,69.0,6.03,302.1,8.4,D,0.0,
17.6822,104.5209,324.4,1.1,1.1,2020-01-14,635.0,Aqua,MODIS,77.0,6.03,300.2,18.0,D,0.0,
17.6577,104.6709,318.1,1.1,1.1,2020-01-14,635.0,Aqua,MODIS,65.0,6.03,304.6,7.4,D,0.0,
16.6017,97.7016,319.6,1.6,1.3,2020-01-14,635.0,Aqua,MODIS,68.0,6.03,302.1,15.7,D,0.0,
17.0222,100.4192,319.3,1.1,1.1,2020-01-14,635.0,Aqua,MODIS,64.0,6.03,303.3,8.1,D,0.0,
17.0238,100.4295,341.0,1.1,1.1,2020-01-14,635.0,Aqua,MODIS,90.0,6.03,305.1,41.3,D,0.0,
16.6343,100.111,326.4,1.2,1.1,2020-01-14,635.0,Aqua,MODIS,79.0,6.03,298.8,20.2,D,0.0,
16.8415,100.1945,323.7,1.1,1.1,2020-01-14,635.0,Aqua,MODIS,75.0,6.03,302.9,13.6,D,0.0,
17.3858,103.9418,324.5,1.1,1.0,2020-01-14,635.0,Aqua,MODIS,72.0,6.03,306.7,11.4,D,0.0,
16.8802,100.5087,316.1,1.1,1.0,2020-01-14,635.0,Aqua,MODIS,53.0,6.03,299.1,7.6,D,0.0,
17.3141,103.9482,321.9,1.1,1.0,2020-01-14,635.0,Aqua,MODIS,67.0,6.03,305.1,10.4,D,0.0,
17.1263,103.0572,344.3,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,91.0,6.03,308.2,38.6,D,0.0,
17.1276,103.0666,333.5,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,82.0,6.03,305.8,20.5,D,0.0,
17.1428,103.379,332.8,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,81.0,6.03,306.0,20.7,D,0.0,
17.1442,103.3884,326.9,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,73.0,6.03,303.7,13.2,D,0.0,
16.5743,99.6003,316.3,1.2,1.1,2020-01-14,635.0,Aqua,MODIS,51.0,6.03,299.6,5.4,D,0.0,
17.3844,103.932,353.0,1.1,1.0,2020-01-14,635.0,Aqua,MODIS,96.0,6.03,308.7,62.5,D,0.0,
12.6216,103.4216,325.3,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,64.0,6.03,311.1,7.2,D,0.0,
16.3013,102.3712,327.4,1.0,1.0,2020-01-14,635.0,Aqua,MODIS,75.0,6.03,309.2,10.3,D,0.0,
16.5462,104.0518,328.1,1.1,1.0,2020-01-14,635.0,Aqua,MODIS,75.0,6.03,306.0,15.6,D,0.0,
14.2398,103.149,322.3,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,70.0,6.03,306.5,7.7,D,0.0,
14.3245,103.6807,346.2,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,92.0,6.03,308.3,41.0,D,0.0,
14.3232,103.6714,323.6,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,65.0,6.03,307.4,8.1,D,0.0,
14.3023,103.5238,321.1,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,53.0,6.03,306.5,5.8,D,0.0,
14.301,103.5146,321.1,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,45.0,6.03,307.4,5.4,D,0.0,
13.7645,99.9097,318.4,1.3,1.1,2020-01-14,634.0,Aqua,MODIS,67.0,6.03,301.8,9.4,D,0.0,
13.7627,99.8979,319.9,1.3,1.1,2020-01-14,634.0,Aqua,MODIS,70.0,6.03,301.6,11.7,D,0.0,
13.9855,101.2893,319.3,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,67.0,6.03,301.4,11.2,D,0.0,
14.2452,103.2511,319.9,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,60.0,6.03,306.1,6.0,D,0.0,
13.984,101.2793,319.1,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,67.0,6.03,301.3,11.0,D,0.0,
14.0258,101.4959,332.0,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,83.0,6.03,302.2,26.5,D,0.0,
14.3438,103.559,329.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,79.0,6.03,306.8,15.4,D,0.0,
14.3425,103.5498,324.6,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,73.0,6.03,307.1,9.7,D,0.0,
14.3215,103.3369,322.3,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,71.0,6.03,306.5,7.3,D,0.0,
14.3189,103.3185,320.3,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,54.0,6.03,306.2,5.3,D,0.0,
14.662,105.6159,325.4,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,59.0,6.03,308.3,11.3,D,0.0,
14.113,101.4662,327.2,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,79.0,6.03,301.9,19.6,D,0.0,
14.121,101.4685,326.2,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,78.0,6.03,301.9,17.7,D,0.0,
14.3516,103.7428,329.7,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,79.0,6.03,307.3,17.2,D,0.0,
16.5582,104.2102,322.3,1.1,1.0,2020-01-14,635.0,Aqua,MODIS,53.0,6.03,305.6,11.2,D,0.0,
14.5694,105.6789,322.7,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,71.0,6.03,308.2,9.0,D,0.0,
13.7697,104.3214,332.9,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,81.0,6.03,311.9,17.5,D,0.0,
13.8829,105.2833,325.2,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,71.0,6.03,306.0,15.6,D,0.0,
13.7845,104.562,322.8,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,59.0,6.03,306.2,9.7,D,0.0,
13.7477,104.2958,336.0,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,84.0,6.03,309.2,21.5,D,0.0,
13.5036,102.5831,330.0,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,71.0,6.03,309.5,13.4,D,0.0,
13.9007,105.3435,317.0,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,17.0,6.03,304.4,5.6,D,0.0,
13.8405,104.9008,344.4,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,91.0,6.03,308.0,42.7,D,0.0,
13.7884,104.5223,320.5,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,54.0,6.03,307.8,7.0,D,0.0,
13.7725,104.408,323.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,53.0,6.03,308.9,6.6,D,0.0,
13.754,104.2085,325.2,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,25.0,6.03,308.0,9.1,D,0.0,
13.758,104.3038,326.2,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,67.0,6.03,308.9,8.0,D,0.0,
13.7462,104.2192,337.0,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,85.0,6.03,306.6,24.9,D,0.0,
13.7449,104.2098,341.0,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,88.0,6.03,306.4,31.5,D,0.0,
13.5567,102.8853,330.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,75.0,6.03,309.4,14.9,D,0.0,
13.9369,105.5397,319.6,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,29.0,6.03,305.2,9.4,D,0.0,
13.9355,105.5292,318.4,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,37.0,6.03,303.0,8.1,D,0.0,
13.8565,104.9489,326.3,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,65.0,6.03,309.8,12.3,D,0.0,
13.7895,104.4637,363.7,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,100.0,6.03,310.6,85.5,D,0.0,
13.771,104.3308,323.3,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,52.0,6.03,310.0,6.3,D,0.0,
13.7567,104.2944,326.3,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,72.0,6.03,310.5,8.3,D,0.0,
12.6203,103.4125,326.3,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,61.0,6.03,310.5,8.3,D,0.0,
12.9453,105.6734,317.7,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,32.0,6.03,304.6,9.2,D,0.0,
12.6292,103.4111,347.0,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,93.0,6.03,309.9,40.4,D,0.0,
11.6193,104.3338,332.8,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,82.0,6.03,304.7,19.9,D,0.0,
11.618,104.3246,340.5,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,89.0,6.03,305.9,32.5,D,0.0,
11.627,104.3233,340.8,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,89.0,6.03,305.8,33.3,D,0.0,
11.6257,104.3141,319.6,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,31.0,6.03,303.6,5.3,D,0.0,
11.6179,104.1939,324.4,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,46.0,6.03,307.6,7.0,D,0.0,
11.7925,105.3779,331.9,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,65.0,6.03,311.7,14.8,D,0.0,
10.5766,105.6427,313.9,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,27.0,6.03,301.0,6.2,D,0.0,
10.6371,105.9478,318.1,1.1,1.1,2020-01-14,633.0,Aqua,MODIS,64.0,6.03,300.7,10.7,D,0.0,
10.5952,105.64,313.8,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,42.0,6.03,301.5,5.6,D,0.0,
10.6355,105.8661,313.4,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,36.0,6.03,300.7,6.5,D,0.0,
10.6165,105.7271,331.0,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,82.0,6.03,298.9,23.6,D,0.0,
10.6259,105.7258,330.6,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,82.0,6.03,301.9,22.6,D,0.0,
10.6309,105.6249,315.7,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,52.0,6.03,303.2,7.3,D,0.0,
10.6711,105.7093,317.1,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,24.0,6.03,302.1,7.3,D,0.0,
10.6785,105.7116,315.3,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,53.0,6.03,301.9,6.5,D,0.0,
10.5769,105.6884,322.0,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,71.0,6.03,300.5,13.8,D,0.0,
10.6772,105.7017,316.0,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,41.0,6.03,302.4,7.2,D,0.0,
11.6091,104.3259,324.1,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,68.0,6.03,304.9,10.4,D,0.0,
11.6103,104.3351,328.0,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,77.0,6.03,303.9,14.6,D,0.0,
11.5537,103.9988,316.0,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,40.0,6.03,302.5,6.8,D,0.0,
11.725,105.3541,329.7,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,51.0,6.03,313.1,12.8,D,0.0,
11.2847,103.7337,324.5,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,75.0,6.03,306.1,10.0,D,0.0,
11.4679,104.6319,322.3,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,68.0,6.03,306.2,7.8,D,0.0,
11.5955,105.4887,327.6,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,74.0,6.03,309.9,11.4,D,0.0,
11.5875,105.4296,324.5,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,63.0,6.03,307.7,8.5,D,0.0,
11.4343,104.3267,323.5,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,71.0,6.03,306.6,8.7,D,0.0,
11.4961,104.2465,331.7,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,81.0,6.03,307.2,18.1,D,0.0,
11.4948,104.2374,339.2,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,88.0,6.03,307.5,29.5,D,0.0,
10.4952,105.7667,318.5,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,68.0,6.03,301.6,11.0,D,0.0,
10.7311,105.9586,315.6,1.1,1.1,2020-01-14,633.0,Aqua,MODIS,55.0,6.03,300.0,9.4,D,0.0,
9.2177,104.8615,311.9,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,40.0,6.03,296.7,3.8,D,0.0,
11.4858,104.1735,350.8,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,95.0,6.03,306.4,52.6,D,0.0,
11.4845,104.1644,323.8,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,54.0,6.03,303.2,9.8,D,0.0,
11.5205,104.355,322.9,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,57.0,6.03,306.6,7.1,D,0.0,
11.4947,104.1722,324.7,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,47.0,6.03,306.4,9.9,D,0.0,
11.7609,105.9646,324.6,1.1,1.1,2020-01-14,633.0,Aqua,MODIS,69.0,6.03,309.4,11.0,D,0.0,
11.4646,103.7038,325.5,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,71.0,6.03,307.5,10.7,D,0.0,
11.4633,103.6947,326.0,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,71.0,6.03,304.9,11.1,D,0.0,
11.7638,105.7031,333.2,1.1,1.1,2020-01-14,633.0,Aqua,MODIS,81.0,6.03,307.4,23.8,D,0.0,
11.4871,104.1826,323.5,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,29.0,6.03,306.2,8.8,D,0.0,
10.7144,105.6964,316.0,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,45.0,6.03,302.6,6.7,D,0.0,
10.589,104.662,327.1,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,79.0,6.03,303.8,14.8,D,0.0,
10.5877,104.6528,319.4,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,46.0,6.03,301.6,7.0,D,0.0,
11.8821,104.4354,315.6,1.1,1.1,2020-01-14,331.0,Terra,MODIS,29.0,6.03,301.9,6.3,D,0.0,
10.6715,104.0245,311.7,1.1,1.1,2020-01-14,331.0,Terra,MODIS,51.0,6.03,297.8,8.4,D,0.0,
11.3074,105.5648,319.8,1.0,1.0,2020-01-14,331.0,Terra,MODIS,67.0,6.03,302.6,7.1,D,0.0,
11.497,104.2461,319.5,1.1,1.1,2020-01-14,331.0,Terra,MODIS,65.0,6.03,303.3,8.7,D,0.0,
11.373,105.4294,318.6,1.0,1.0,2020-01-14,331.0,Terra,MODIS,54.0,6.03,303.5,6.7,D,0.0,
11.6103,104.337,326.9,1.1,1.1,2020-01-14,331.0,Terra,MODIS,79.0,6.03,303.6,17.3,D,0.0,
11.6117,104.3269,338.0,1.1,1.1,2020-01-14,331.0,Terra,MODIS,88.0,6.03,303.1,35.9,D,0.0,
11.6197,104.3384,319.4,1.1,1.1,2020-01-14,331.0,Terra,MODIS,51.0,6.03,304.4,8.2,D,0.0,
11.7832,103.9651,316.7,1.2,1.1,2020-01-14,331.0,Terra,MODIS,46.0,6.03,302.3,7.6,D,0.0,
11.6211,104.3282,340.6,1.1,1.1,2020-01-14,331.0,Terra,MODIS,90.0,6.03,304.2,41.7,D,0.0,
13.6064,105.7771,342.5,1.0,1.0,2020-01-14,330.0,Terra,MODIS,90.0,6.03,304.5,40.7,D,0.0,
13.6712,105.3175,322.0,1.1,1.0,2020-01-14,330.0,Terra,MODIS,65.0,6.03,305.0,9.0,D,0.0,
13.8253,104.3396,330.6,1.2,1.1,2020-01-14,330.0,Terra,MODIS,81.0,6.03,306.8,22.1,D,0.0,
13.7372,105.1163,322.3,1.1,1.0,2020-01-14,330.0,Terra,MODIS,60.0,6.03,307.5,8.4,D,0.0,
13.7145,105.3436,323.6,1.1,1.0,2020-01-14,330.0,Terra,MODIS,72.0,6.03,304.2,14.2,D,0.0,
13.8098,104.7349,331.1,1.1,1.1,2020-01-14,330.0,Terra,MODIS,80.0,6.03,307.1,23.6,D,0.0,
13.8737,104.3463,321.4,1.2,1.1,2020-01-14,330.0,Terra,MODIS,68.0,6.03,306.5,9.2,D,0.0,
13.7449,105.3281,322.8,1.1,1.0,2020-01-14,330.0,Terra,MODIS,68.0,6.03,305.2,12.8,D,0.0,
11.6225,104.3181,319.4,1.1,1.1,2020-01-14,331.0,Terra,MODIS,69.0,6.03,301.3,9.4,D,0.0,
11.4417,104.909,325.0,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,73.0,6.03,305.5,12.7,D,0.0,
11.775,103.9531,325.3,1.2,1.1,2020-01-14,331.0,Terra,MODIS,78.0,6.03,301.9,19.6,D,0.0,
11.7048,104.077,320.8,1.2,1.1,2020-01-14,331.0,Terra,MODIS,65.0,6.03,306.0,9.9,D,0.0,
10.6263,104.6041,327.4,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,57.0,6.03,305.8,14.3,D,0.0,
10.6246,104.1399,318.5,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,62.0,6.03,301.4,8.5,D,0.0,
10.565,103.588,319.1,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,0.0,6.03,300.7,8.4,D,0.0,
10.6644,104.0255,315.8,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,57.0,6.03,297.5,9.2,D,0.0,
10.6631,104.0165,317.0,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,61.0,6.03,297.5,10.3,D,0.0,
10.9605,105.6232,316.2,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,44.0,6.03,301.4,8.3,D,0.0,
11.6411,104.2931,337.8,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,87.0,6.03,305.2,28.5,D,0.0,
11.6256,104.1834,327.1,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,70.0,6.03,307.1,9.9,D,0.0,
11.7736,103.9637,337.0,1.2,1.1,2020-01-14,331.0,Terra,MODIS,88.0,6.03,301.5,38.4,D,0.0,
11.6216,104.0909,322.6,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,36.0,6.03,307.1,6.2,D,0.0,
11.6477,104.0813,325.1,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,59.0,6.03,307.5,10.2,D,0.0,
11.6464,104.0722,330.8,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,78.0,6.03,306.3,17.1,D,0.0,
11.8684,105.6142,334.0,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,82.0,6.03,313.3,18.6,D,0.0,
6.6776,100.2334,315.9,1.6,1.2,2020-01-14,632.0,Aqua,MODIS,50.0,6.03,300.0,13.0,D,0.0,
6.0164,100.7899,317.2,1.5,1.2,2020-01-14,632.0,Aqua,MODIS,36.0,6.03,298.3,15.7,D,0.0,
6.0036,100.7784,312.8,1.5,1.2,2020-01-14,632.0,Aqua,MODIS,32.0,6.03,295.5,9.6,D,0.0,
6.0057,100.7917,320.6,1.5,1.2,2020-01-14,632.0,Aqua,MODIS,75.0,6.03,296.7,22.0,D,0.0,
6.1452,102.3006,319.4,1.2,1.1,2020-01-14,632.0,Aqua,MODIS,51.0,6.03,301.5,10.0,D,2.0,
11.8122,105.3152,321.3,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,40.0,6.03,307.0,6.9,D,0.0,
13.8639,104.4867,328.8,1.2,1.1,2020-01-14,330.0,Terra,MODIS,79.0,6.03,304.4,21.3,D,0.0,
11.3278,104.4237,322.4,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,67.0,6.03,306.6,8.4,D,0.0,
11.3962,105.1047,318.2,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,55.0,6.03,298.5,10.0,D,0.0,
13.8794,105.4731,320.4,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,59.0,6.03,306.2,8.4,D,0.0,
13.8574,105.3078,323.2,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,50.0,6.03,308.2,9.3,D,0.0,
13.7901,104.808,330.2,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,56.0,6.03,308.8,17.7,D,0.0,
13.7729,104.6816,331.4,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,53.0,6.03,314.5,11.8,D,0.0,
13.7637,104.614,322.9,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,64.0,6.03,309.9,6.9,D,0.0,
13.74,104.4418,330.2,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,78.0,6.03,308.4,13.8,D,0.0,
13.7387,104.4323,326.6,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,71.0,6.03,311.3,9.5,D,0.0,
13.9128,105.651,332.1,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,81.0,6.03,305.6,25.7,D,0.0,
13.8655,105.2962,325.8,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,36.0,6.03,304.6,13.0,D,0.0,
13.7821,104.6802,333.2,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,61.0,6.03,314.1,14.7,D,0.0,
13.7152,104.1951,325.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,68.0,6.03,306.6,10.9,D,0.0,
13.7139,104.1857,340.2,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,87.0,6.03,306.7,32.9,D,0.0,
13.7126,104.1764,322.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,37.0,6.03,305.2,8.4,D,0.0,
13.5272,102.8711,340.5,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,88.0,6.03,308.7,29.0,D,0.0,
13.5259,102.8619,332.8,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,65.0,6.03,308.8,15.7,D,0.0,
13.4856,102.5859,328.6,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,77.0,6.03,309.6,11.8,D,0.0,
13.9466,105.8328,325.2,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,57.0,6.03,307.3,14.1,D,0.0,
13.9003,105.6311,324.3,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,42.0,6.03,306.1,13.3,D,0.0,
13.4798,102.6717,354.3,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,97.0,6.03,313.2,55.8,D,0.0,
13.4812,102.6809,331.0,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,79.0,6.03,312.4,13.2,D,0.0,
13.8658,105.4432,320.5,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,51.0,6.03,304.7,7.3,D,0.0,
13.6863,104.378,325.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,47.0,6.03,309.9,7.3,D,0.0,
13.4756,102.8942,321.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,55.0,6.03,306.6,5.7,D,0.0,
13.845,105.4625,326.5,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,44.0,6.03,310.0,12.1,D,0.0,
13.8436,105.4521,365.5,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,100.0,6.03,309.6,106.4,D,0.0,
13.8421,105.4417,327.6,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,59.0,6.03,306.2,14.9,D,0.0,
13.7126,104.5002,351.6,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,95.0,6.03,311.2,54.8,D,0.0,
13.7112,104.4906,357.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,98.0,6.03,309.5,68.8,D,0.0,
13.6835,104.2917,324.1,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,47.0,6.03,305.5,9.6,D,0.0,
13.9452,105.8218,325.9,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,61.0,6.03,306.8,14.8,D,0.0,
13.6795,104.2635,327.5,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,70.0,6.03,309.7,12.8,D,0.0,
13.8083,105.1242,327.6,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,47.0,6.03,310.8,12.2,D,0.0,
13.7057,104.3848,334.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,83.0,6.03,312.9,17.9,D,0.0,
13.6939,104.2998,328.5,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,73.0,6.03,307.3,14.1,D,0.0,
13.6925,104.2904,332.6,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,81.0,6.03,306.8,19.3,D,0.0,
13.5853,103.5313,323.6,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,65.0,6.03,307.5,8.1,D,0.0,
13.8318,105.2594,333.0,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,81.0,6.03,306.4,26.0,D,0.0,
13.8304,105.2493,333.0,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,81.0,6.03,307.8,26.2,D,0.0,
13.9204,105.8586,324.5,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,72.0,6.03,307.2,17.1,D,0.0,
13.6782,104.2541,324.6,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,49.0,6.03,308.2,9.8,D,0.0,
13.9409,105.7893,322.7,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,61.0,6.03,304.8,13.3,D,0.0,
13.9195,105.6283,324.1,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,28.0,6.03,303.6,14.2,D,0.0,
13.9111,105.5649,320.1,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,38.0,6.03,305.8,7.8,D,0.0,
11.704,103.825,322.6,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,54.0,6.03,304.3,11.5,D,0.0,
11.995,105.7238,327.7,1.1,1.1,2020-01-14,633.0,Aqua,MODIS,59.0,6.03,308.8,13.9,D,0.0,
10.9395,104.4084,326.7,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,77.0,6.03,307.0,12.1,D,0.0,
10.5692,105.7698,328.0,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,80.0,6.03,303.0,21.1,D,2.0,
10.5706,105.7797,332.8,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,84.0,6.03,301.1,28.4,D,2.0,
10.5329,105.6447,312.9,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,47.0,6.03,299.3,5.0,D,0.0,
10.9382,104.3992,327.9,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,78.0,6.03,308.5,13.9,D,0.0,
10.5467,105.8134,319.2,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,68.0,6.03,300.8,11.8,D,0.0,
11.74,104.2167,324.0,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,72.0,6.03,303.7,11.5,D,0.0,
10.9717,104.1843,329.3,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,80.0,6.03,303.9,18.0,D,0.0,
10.9959,104.1621,320.6,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,46.0,6.03,303.7,8.0,D,0.0,
10.9946,104.1531,335.9,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,86.0,6.03,306.4,26.7,D,0.0,
